@relation 'credit-Kaggle-weka.filters.unsupervised.attribute.Reorder-R10,9,8,7,6,5,4,3,1,2,11'

@attribute NumberOfDependents numeric
@attribute NumberOfTime60-89DaysPastDueNotWorse numeric
@attribute NumberRealEstateLoansOrLines numeric
@attribute NumberOfTimes90DaysLate numeric
@attribute NumberOfOpenCreditLinesAndLoans numeric
@attribute MonthlyIncome numeric
@attribute DebtRatio numeric
@attribute NumberOfTime30-59DaysPastDueNotWorse numeric
@attribute RevolvingUtilizationOfUnsecuredLines numeric
@attribute age numeric
@attribute SeriousDlqin2yrs {0,1}

@data
4,0,3,0,8,6666,0.486876,0,0.111737,34,?
0,0,7,0,12,2500,3.667733,0,1.258637,33,?
3,0,2,0,7,12917,0.339758,0,0.008381,44,?
1,0,0,0,6,4780,0.227567,0,0.054368,46,?
1,0,1,3,7,2513,1.146778,3,0.853506,67,?
0,1,3,0,16,7000,0.692901,1,0.982493,56,?
0,0,0,0,2,2600,0.123799,0,0,30,?
0,0,1,0,16,112100,0.007993,0,0.000559,53,?
1,0,1,0,9,6000,0.685052,0,0.003837,52,?
2,0,4,0,9,62500,0.099038,1,0.140179,45,?
?,0,1,0,4,?,1036,0,0.038685,52,?
0,0,0,0,5,3420,0.232973,0,0.380948,66,?
3,1,0,0,4,2450,0.152999,0,0.617863,36,?
0,0,1,0,6,6700,0.178332,0,0.590598,50,?
0,0,0,0,4,2700,0.156609,0,0.029305,27,?
1,0,0,0,19,10000,0.056094,0,0.011647,73,?
0,0,1,0,7,8939,0.418009,0,0.114265,73,?
0,0,2,0,10,3400,0.276683,0,0.067276,38,?
2,0,1,0,6,1900,0.365071,0,0.040988,50,?
0,0,0,0,5,2250,0.2008,1,0.057351,61,?
0,0,0,2,2,3500,0.396744,0,1,29,?
0,0,1,0,6,4700,0.463731,0,0,59,?
0,0,8,0,13,15100,0.736574,1,0.207677,79,?
3,0,0,0,3,5000,0.044991,0,0.000533,39,?
0,0,1,0,9,5133,0.476237,0,0.739108,40,?
0,2,0,0,2,3279,0.015244,1,0.78836,30,?
1,0,4,0,13,12800,0.534802,0,0.364848,41,?
1,0,2,0,11,5400,0.658397,0,0.383652,46,?
0,0,2,0,7,4867,0.579293,0,0.789543,63,?
?,0,0,0,8,?,314,0,0.047286,65,?
1,0,2,0,10,3400,0.897677,2,0,51,?
0,0,2,0,6,4200,0.422042,0,0.857143,33,?
?,0,0,0,2,?,10,0,0.288093,24,?
2,0,4,0,11,12945,0.367836,0,0,47,?
1,0,2,0,4,2500,0.858457,0,0.248303,40,?
0,0,1,0,11,3450,0.169516,1,0.09014,75,?
0,0,0,0,6,3409,0.108211,0,0.105772,68,?
3,0,1,0,4,0,4018,1,1,46,?
2,0,7,0,11,73728,0.361391,2,0.978874,62,?
2,0,0,0,11,7200,0.124705,0,0.108272,41,?
1,0,1,0,4,8296,0.303965,0,0.102932,45,?
?,0,0,0,3,?,173,0,0.184566,67,?
0,0,0,0,2,?,0,0,0,44,?
0,0,2,0,9,5051,0.36639,0,0.364015,49,?
0,0,2,0,7,?,3131,0,0,59,?
2,0,0,0,5,5554,0.226103,0,0.997012,30,?
0,0,0,0,2,2500,0.002399,0,0.423154,39,?
0,0,4,0,6,?,7722,0,0.226444,38,?
0,0,0,0,2,?,591,0,1,45,?
?,0,0,0,2,?,43,1,0.99467,25,?
2,0,2,0,13,4000,1.39965,0,0.044705,59,?
1,0,2,0,17,10833,0.704541,0,0.801228,55,?
2,0,1,0,11,3148,0.890441,0,0.220621,41,?
0,0,0,0,4,?,460,0,0,61,?
2,0,0,4,5,2600,0.103422,2,1,29,?
0,0,1,0,9,2729,0.247253,0,0.117812,80,?
0,0,0,0,10,12300,0.060889,0,0.043892,56,?
0,0,2,0,5,?,1397,0,0.057532,81,?
0,0,0,0,5,4583,0.083551,0,0.21021,33,?
2,0,0,0,28,?,2978,0,0.549536,64,?
2,0,2,0,13,11917,0.288975,1,0.314368,51,?
3,0,1,0,3,5553,0.515844,0,0.114343,39,?
2,0,0,0,6,3583,0.12779,0,0.780407,60,?
1,0,2,1,9,27284,0.182188,0,0.450869,51,?
1,0,3,0,18,15000,0.469235,0,0.014788,41,?
2,0,1,0,6,4400,0.422404,0,0.810822,54,?
1,0,3,0,14,10833,0.458556,0,0.1828,55,?
0,0,1,0,10,12600,0.277756,1,0,71,?
0,0,0,0,7,7353,0.043242,0,0.231038,55,?
2,0,0,0,7,6300,0.219806,0,0.797466,30,?
?,0,0,0,3,?,77,0,0.126535,77,?
3,0,1,0,7,7417,0.313966,0,1,48,?
0,0,0,0,4,?,107,0,0.045607,81,?
3,0,2,0,7,10834,0.344808,0,0.472552,42,?
0,0,0,0,9,3288,0.249012,3,0.650291,65,?
1,0,1,0,10,2066,1.291727,3,1.005565,46,?
0,2,1,3,6,?,1235,2,1.1807,61,?
0,0,1,0,10,19600,0.265599,0,0.02739,57,?
3,2,2,0,5,4400,0.256305,1,0.141546,51,?
0,0,2,0,6,5158,0.465788,0,0,51,?
0,0,2,0,5,9000,0.538162,0,0.306553,39,?
0,0,1,0,11,8600,0.382397,2,0.00507,46,?
?,0,1,0,2,?,1610,0,0,48,?
0,1,0,0,13,3000,0.180606,0,0.045981,45,?
0,0,1,0,4,10916,0.15911,0,0.211089,64,?
0,0,2,0,6,2300,0.661017,0,0.493434,54,?
2,0,2,0,8,6649,0.348421,0,0.170295,46,?
1,0,0,0,5,2300,0.406345,0,0.871353,64,?
2,0,0,1,2,3542,0.124753,2,1.730539,39,?
1,0,2,0,10,7282,0.736647,0,0.969961,42,?
0,0,0,0,8,3400,0.192002,0,0.098452,50,?
0,0,0,1,9,3333,0,0,0,56,?
0,0,2,0,11,10252,0.524822,0,0.284245,51,?
2,0,1,0,16,3800,0.439095,0,0.023146,40,?
2,0,2,0,10,7166,0.334868,0,0.241403,54,?
0,0,0,0,8,2065,0.021781,0,0.045175,57,?
0,0,2,0,10,4583,0.53534,0,0.434081,39,?
0,0,0,0,8,8000,0.125359,0,0.133719,47,?
0,0,0,0,6,?,393,0,0.314492,52,?
0,0,0,0,5,4500,0.115752,1,1,28,?
0,0,1,0,6,682,1.693997,0,0.661218,78,?
1,2,0,1,7,?,1364,4,0,52,?
1,0,3,0,21,7166,0.695689,0,0.571173,44,?
0,0,0,0,6,?,47,0,0.19824,65,?
1,0,2,0,9,3150,0.373532,1,0.032757,55,?
1,0,0,0,7,9083,0.153347,0,0,54,?
0,0,1,0,16,4739,0.47616,0,0.264905,48,?
0,0,2,0,9,5500,0.448282,1,0.364959,45,?
0,0,1,0,19,3400,0.877095,0,0.528319,52,?
0,0,1,0,17,?,3222,0,0.247691,45,?
0,0,0,0,2,2806,0.135376,0,0.906791,30,?
1,0,0,0,3,3000,0.010663,0,0.03428,39,?
0,0,0,0,2,?,13,0,0.013987,70,?
0,0,0,0,7,?,32,0,0.021202,59,?
0,0,0,0,9,5566,0.336088,0,0.577964,56,?
1,0,2,0,9,7325,0.320775,0,0.097661,44,?
0,1,1,0,10,8333,0.305376,0,1.060781,48,?
2,0,1,0,7,5200,0.327245,1,0.103745,33,?
0,0,0,0,13,6300,0.156959,0,0.145952,51,?
0,0,2,1,22,25712,0.167231,1,0.035312,53,?
0,0,0,0,8,11500,0.053039,0,0.055865,71,?
1,0,0,0,9,5833,0.172609,1,0.312036,58,?
3,0,2,0,20,12417,0.228861,4,0.309853,43,?
0,0,0,0,10,1800,0.333148,0,0.120985,36,?
0,0,0,0,9,2373,0.013901,0,0.021956,85,?
2,0,1,0,7,5648,0.347141,0,0.276597,39,?
2,0,1,0,11,7876,0.273962,0,0.02843,63,?
0,0,1,0,5,2135,1.120787,0,0.14655,34,?
0,0,2,0,4,3930,1.027474,0,0.034548,73,?
3,0,1,1,10,7780,0.428351,0,0.556166,67,?
0,0,0,0,3,2000,0.011994,0,0.038658,67,?
2,0,0,4,2,2238,0.259491,1,0.342832,47,?
0,0,0,0,4,2800,0.164584,0,0.010687,56,?
1,1,1,0,9,8500,0.310199,0,0.408,47,?
2,0,1,0,6,5922,0.272497,0,0.030385,47,?
3,0,2,0,10,14000,0.278623,0,0.000292,41,?
1,0,2,0,12,6579,0.742249,0,0.664853,61,?
0,0,0,0,5,?,0,0,0,83,?
0,0,0,0,14,?,391,0,0.013003,69,?
2,0,1,0,9,?,3532,0,0.457415,36,?
2,0,2,0,15,9642,0.312662,0,0.048455,44,?
0,0,0,0,7,1100,1.051771,0,0.804096,25,?
1,0,3,0,6,8666,0.595016,0,0.183882,37,?
3,0,2,0,11,8000,0.532433,0,0.433305,39,?
3,2,2,0,10,?,2536,0,0.373719,50,?
0,0,1,1,7,?,1953,0,0.144437,49,?
0,0,0,0,3,6320,0.004904,0,0.10379,73,?
1,0,1,0,9,7000,0.295244,0,0.291493,57,?
0,0,2,0,16,7500,0.439675,0,0.010293,71,?
3,0,1,0,13,8810,0.52582,0,0.047196,53,?
1,0,2,1,10,3367,0.457542,3,0.832172,52,?
0,0,1,0,14,9583,0.223289,0,0.353195,60,?
0,0,2,0,10,2088,0.766395,0,0.282685,61,?
0,0,2,0,6,?,3175,0,0.249567,53,?
3,0,2,0,11,6667,0.573785,0,0.456351,45,?
0,0,1,0,5,2925,0.37218,0,1,56,?
0,0,2,0,5,?,1367,0,0.494659,47,?
1,0,0,0,4,0,293,0,0.019193,43,?
1,0,2,0,14,11000,0.409145,0,0.449154,39,?
1,0,1,0,9,4948,0.35098,0,0.020507,62,?
0,0,0,1,20,10500,0.003143,0,0.016727,50,?
0,0,1,0,2,2533,0.184688,1,0.464535,56,?
0,0,1,0,10,5054,0.55094,0,0.698683,49,?
0,0,0,0,4,1600,0.063086,0,0.590818,31,?
0,0,1,0,4,?,1397,0,0.055846,31,?
0,0,1,0,4,11492,0.234317,1,0.000328,58,?
0,0,1,0,7,?,1286,0,0.022687,66,?
1,0,1,0,13,13000,0.564803,1,0.10401,56,?
?,0,1,0,7,?,140,0,0.080939,59,?
2,0,2,0,12,9000,0.432841,0,0.134109,41,?
?,0,0,0,5,?,36,1,1,52,?
0,0,1,0,5,2300,1.53455,0,0.301258,63,?
0,0,3,0,7,?,3152,0,0.089766,74,?
1,1,0,0,0,1800,0.007773,0,1,30,?
0,0,3,0,17,7500,0.778296,0,0.227813,76,?
?,0,0,0,5,?,13,0,0.009111,85,?
0,0,1,0,10,10205,0.151773,0,0.003474,68,?
0,0,0,0,6,4000,0.104224,0,0.00809,60,?
0,0,0,0,4,2083,0.1881,0,0.310245,30,?
1,0,2,0,9,3023,0.32672,0,0.328349,46,?
?,0,1,0,19,?,701,0,0.000218,51,?
2,0,0,0,3,4000,0.131467,1,1,36,?
?,0,0,0,1,?,42,1,1,60,?
0,0,2,0,26,?,4107,1,0.141951,73,?
?,0,0,0,2,?,520,0,0,25,?
1,0,0,1,4,3520,0.238569,0,0.682318,41,?
1,0,2,2,12,18066,0.524658,3,0.598749,56,?
0,0,1,0,7,5741,0.212818,0,0.036225,36,?
1,0,3,0,14,?,5012,0,0.147443,45,?
0,0,0,0,9,5800,0.13446,0,0.520151,25,?
0,0,0,2,2,2429,0.146091,3,1,61,?
1,0,2,0,30,9500,0.530891,0,0.403088,50,?
0,0,2,0,13,1490,1.802146,2,0.169393,67,?
1,0,0,0,12,5000,0.259748,0,0.437853,74,?
0,0,0,0,2,3200,0.004061,0,0.012754,56,?
2,0,1,0,4,8700,0.14619,0,0,63,?
0,0,0,0,8,2500,0.297081,0,0.472029,57,?
0,0,2,0,9,6263,0.357918,0,0.04326,72,?
0,0,2,0,8,6500,0.318566,0,0.079105,69,?
2,0,1,0,10,2900,1.042054,1,0.901418,47,?
3,0,3,0,11,12083,0.721946,0,0.729426,46,?
0,0,1,0,4,3800,0.213891,0,0.153511,77,?
2,0,1,0,8,4516,0.512066,2,0.737003,48,?
0,0,0,0,5,3333,0.005399,0,0.014444,89,?
0,1,0,0,3,3501,0.004854,1,0.169095,50,?
0,0,0,2,2,?,128,1,1,48,?
0,0,0,0,4,?,36,0,0.028705,63,?
1,0,0,0,6,3537,0.000283,0,0.001023,72,?
0,0,0,0,4,1,63,0,0.031387,29,?
0,0,2,0,13,6000,1.155974,3,0.993688,41,?
0,0,2,0,15,2517,1.909452,0,0.891174,68,?
0,0,1,0,12,6600,0.07211,1,0.087947,70,?
1,1,0,1,1,2600,0.070742,1,1,51,?
0,0,1,0,6,3295,0.372876,0,0,33,?
1,0,1,0,14,7650,0.406091,0,0.470916,65,?
2,0,1,0,3,?,2417,0,0.148871,44,?
0,0,0,0,7,5700,0.222066,0,0.73249,34,?
0,0,3,0,12,7983,0.537199,0,0.052313,63,?
1,0,3,0,13,5200,0.8806,1,0.045123,59,?
2,0,1,0,9,3563,0.637767,0,0.950351,45,?
0,0,1,0,5,?,1097,0,0.20914,70,?
0,0,1,0,11,4500,0.204177,0,0.233302,71,?
0,0,1,0,13,?,2458,0,0.015693,63,?
0,0,0,0,21,1600,0.792005,0,0.373717,45,?
0,0,2,0,19,6783,0.350531,0,0.095589,53,?
0,0,0,0,1,?,6,0,1,38,?
0,0,1,0,5,5833,0.551766,0,0,39,?
0,0,0,0,8,?,51,1,0.02699,81,?
0,0,0,1,2,1900,0.27617,0,1,26,?
0,0,0,0,14,2000,0.162419,0,0.034491,68,?
0,0,1,0,9,1000,2.308691,0,0.825044,28,?
1,0,1,0,9,11550,0.250281,0,0,48,?
0,2,1,1,4,?,1433,2,0.300904,41,?
0,0,0,0,5,3957,0.275644,0,0.542641,47,?
0,0,2,0,7,?,2120,0,0.022869,60,?
0,0,0,0,2,5786,0.014688,0,0.12635,57,?
0,0,1,0,7,?,1237,0,0,50,?
1,0,3,0,11,15500,0.232501,0,0.025664,60,?
0,0,1,0,6,?,1303,0,0.07284,43,?
0,0,2,0,5,?,2211,0,0.686095,52,?
1,0,1,0,15,7833,0.553357,5,0.407282,41,?
1,0,0,0,4,4387,0.126026,1,1,52,?
1,0,1,0,8,32000,0.062654,0,0.096586,52,?
0,0,1,0,14,6500,0.441932,0,0.23602,62,?
0,0,0,0,12,2500,0.361056,0,0.18152,58,?
2,0,2,0,12,7000,0.282388,0,0.052117,49,?
0,0,1,0,8,?,1839,0,0.308135,60,?
4,0,0,0,3,3726,0.174403,1,0.922269,42,?
2,0,3,0,5,3255,0.620086,0,0.588682,48,?
0,0,1,0,7,10000,0.40256,0,29110,58,?
3,0,0,0,7,8416,0.180825,0,0.513385,46,?
0,0,0,0,3,700,0.077033,0,0.147852,22,?
0,0,0,0,3,3800,0.001579,0,0.006253,80,?
1,0,1,0,10,7000,0.590059,0,0.091255,45,?
0,0,0,0,2,1240,0.467365,1,1,61,?
4,0,0,0,5,3683,0.112649,0,0,50,?
0,0,0,0,1,?,5,0,0.00825,76,?
4,0,4,1,12,9557,0.472379,0,0.550596,50,?
0,0,1,0,5,78000,0.013551,0,1,60,?
1,0,0,0,7,2083,0.013916,0,0.0441,49,?
1,0,0,0,9,8000,0.086114,0,0.839754,34,?
3,0,1,0,7,8966,0.213561,0,0.023236,50,?
3,0,1,0,9,11643,0.226039,0,0.090286,38,?
1,0,1,0,6,6000,0.421763,0,0.176882,52,?
0,0,1,0,9,?,2162,0,0.090463,49,?
2,0,2,0,4,?,1689,0,0,44,?
0,0,0,0,9,2510,0.018718,0,0.028434,78,?
0,0,1,0,6,6250,0.068149,0,0.016463,50,?
1,0,2,0,11,15000,0.365776,1,0.048923,47,?
0,1,2,0,5,2500,1.215514,0,0.027897,28,?
0,0,2,0,7,3750,0.378033,0,0.193681,58,?
0,0,2,0,8,?,3107,0,0.367489,59,?
4,0,0,0,0,3300,0.003635,0,1,34,?
0,0,1,0,8,6000,0.291785,0,1,31,?
0,0,0,0,1,?,0,0,0,69,?
2,1,2,1,15,10200,0.441133,0,0.045869,51,?
0,0,4,0,8,7505,0.633626,0,0.014476,42,?
0,0,0,0,6,?,725,0,0.040663,68,?
0,0,0,0,3,?,552,0,1,52,?
3,0,2,0,15,9800,0.372411,3,0.198037,50,?
0,0,0,0,10,3150,0.045065,0,0.059365,73,?
?,0,0,0,0,?,0,0,1,35,?
0,0,0,0,17,2000,0.311344,0,0.55018,38,?
0,0,0,0,8,2906,0.123495,0,0.183563,56,?
0,0,1,0,6,13500,0.181542,0,0.301442,51,?
0,0,1,1,10,4237,0.385323,3,0.858328,66,?
4,0,0,1,14,8300,0.201181,1,0.872346,58,?
1,0,0,0,8,5000,0.295941,0,0.591293,81,?
0,0,1,0,5,3310,0.526125,0,0,61,?
4,0,1,0,7,3925,0.571829,1,0.521605,36,?
1,0,2,0,12,3239,0.380864,0,0.110536,53,?
0,0,2,0,14,5200,0.572582,0,0.337226,59,?
1,0,0,0,10,8000,0.060742,0,0.00429,57,?
3,0,0,0,4,1476,0.511171,0,0,50,?
2,0,3,0,10,43333,0.19712,1,0.033988,45,?
0,0,1,0,10,2800,0.425562,0,0.451695,58,?
0,0,0,0,9,1600,0.05559,1,0.051877,53,?
0,0,0,0,18,4229,0.282742,2,0.304914,65,?
?,0,1,0,9,?,2548,0,0.360242,36,?
0,0,0,0,8,?,17,0,0.017582,74,?
2,0,3,1,14,9733,0.613006,1,0.993654,45,?
0,0,3,0,5,17500,0.228787,0,0.062475,52,?
0,0,2,0,23,?,4130,0,0.019556,52,?
3,0,1,0,14,16455,0.337141,0,0.890849,55,?
3,0,3,0,12,4600,1.371224,0,0.396765,52,?
1,0,2,0,17,14245,0.302401,2,0.059084,67,?
0,0,0,0,9,2164,0.154734,0,0,31,?
0,0,2,0,12,2000,2.274363,0,0.592975,35,?
3,0,3,0,12,1500,2.147901,1,0.779469,41,?
0,0,2,0,19,5545,0.585467,0,0.037189,62,?
1,0,2,0,7,9730,0.371082,0,0.535171,40,?
0,0,0,0,2,1700,0.13639,0,1.022652,28,?
0,0,1,0,7,4792,0.230545,0,0.003786,65,?
3,0,2,0,15,13000,0.649258,0,0.269927,60,?
0,0,0,0,16,5958,0.157577,0,0.075649,62,?
1,0,1,0,8,12000,0.205316,0,0.009644,43,?
0,0,1,0,14,8333,0.400648,0,0.035577,61,?
0,0,1,0,15,6600,0.585517,1,0.616186,42,?
3,0,1,0,12,120000,0.026441,0,0.170457,54,?
2,0,1,0,14,4600,0.584438,0,0.211756,51,?
0,0,0,0,1,10500,0.000762,0,0.026897,78,?
4,0,1,0,8,1760,0.773424,1,0.384244,49,?
1,0,1,0,8,4082,0.269655,0,0.078248,52,?
0,0,2,0,10,4208,0.326206,0,0.072045,67,?
?,0,0,0,5,?,102,0,0.125341,83,?
0,0,1,0,12,3750,0.347641,0,0.07157,33,?
0,0,4,0,25,?,7160,5,0.557452,56,?
0,0,1,0,9,3500,0.402742,1,0.119979,48,?
0,0,1,0,3,?,550,1,0.045198,46,?
0,0,0,0,5,3330,0.031222,0,0.113006,58,?
0,0,1,0,10,18100,0.16546,0,0.418595,61,?
0,1,0,0,1,?,28,0,0.780183,56,?
2,1,3,0,13,1640,1.424132,0,0.72341,49,?
0,0,2,0,4,2183,0.519231,0,0.044238,41,?
0,0,2,0,9,?,3942,0,0,68,?
0,0,1,0,8,2000,0.818591,1,0.475013,38,?
0,0,0,0,7,2500,0.384246,0,0.05882,71,?
1,0,2,0,11,40000,0.064898,0,0.132387,53,?
2,0,7,0,13,4406,0.66712,0,0.424663,53,?
0,0,0,0,11,9642,0.32158,0,0.722634,48,?
?,0,1,0,8,?,1467,0,0.037237,53,?
1,0,0,0,1,2400,0.124948,1,1,27,?
1,0,2,0,11,5333,0.3039,0,0.143377,48,?
0,0,1,0,9,?,1238,0,0.012168,84,?
2,0,0,0,14,3309,0.79003,0,0.965195,49,?
2,3,1,0,9,6816,0.377145,2,0,53,?
1,0,1,0,4,6254,0.127098,0,0.015809,56,?
1,0,1,0,13,8733,0.238379,0,0.303775,38,?
3,0,7,0,15,6333,0.962741,0,0.624083,39,?
0,1,0,0,3,3100,0.036762,0,0.622459,41,?
1,0,2,0,4,5792,0.457967,0,0,40,?
0,0,1,0,8,2000,0.628686,0,0.014422,61,?
0,0,2,0,12,7666,0.674188,0,0.045854,49,?
?,0,0,0,14,?,439,1,0.002707,55,?
1,0,1,1,6,4000,0.849538,0,1,58,?
0,0,0,0,6,2200,0.283053,0,0.787799,78,?
0,0,1,0,4,3400,0.166716,0,0.025614,61,?
0,0,1,0,9,7500,0.308492,0,0.007676,81,?
3,0,2,0,24,7475,0.510701,0,0.587859,44,?
0,0,2,0,6,12750,0.186887,0,0.043615,64,?
0,2,2,0,9,2543,0.749607,0,0.479144,28,?
0,1,0,0,10,6000,0.095484,0,0.597262,61,?
0,0,1,0,4,8000,0.341582,0,0.327067,46,?
0,0,2,0,12,11500,0.149813,1,0,68,?
0,0,1,0,6,?,1666,0,3.324786,45,?
3,0,2,0,5,4754,0.539642,0,0.227917,48,?
0,0,1,0,12,5733,0.417335,0,0.815755,51,?
3,0,0,0,8,?,321,0,0.091236,43,?
0,0,2,0,10,12592,0.613515,0,0.654072,70,?
2,0,1,0,13,8841,0.19724,2,1.065755,53,?
0,0,1,1,1,3448,0.562772,0,1,44,?
0,0,1,0,8,?,705,0,0.02445,67,?
1,0,2,0,11,9416,0.297866,0,0.06937,55,?
0,0,1,0,6,8841,0.162294,0,0.049848,54,?
0,0,3,0,12,?,5971,0,0.77593,31,?
0,0,0,0,0,2759,0.031522,0,1,58,?
1,0,2,0,14,22000,0.051861,0,0.000613,51,?
0,0,0,0,5,11329,0.060018,0,0,49,?
0,0,1,0,10,3050,0.399869,1,0.247975,53,?
0,0,1,0,10,3175,0.745907,0,0.169431,72,?
0,0,0,0,1,11558,0,0,1,65,?
0,0,2,0,7,8200,0.633825,0,0.013699,41,?
0,0,0,0,5,3307,0.201632,0,0.160678,29,?
3,2,0,0,2,8400,0.018331,1,1.027717,47,?
0,0,1,0,5,?,2132,0,0.042218,41,?
0,0,0,0,6,4916,0.018711,0,0.024843,62,?
1,0,0,0,2,4251,0,0,1,63,?
0,0,1,0,13,?,3013,0,0.413799,44,?
4,4,1,5,5,10000,0.380862,3,0.9964,47,?
0,0,1,0,8,10863,0.222386,0,0.287847,35,?
2,0,2,0,9,6000,0.635227,0,0.024023,56,?
1,0,3,0,12,10888,0.557902,0,0.032784,54,?
0,1,1,0,5,9842,0.070202,0,0.060585,72,?
0,0,0,1,1,5600,0.004285,0,1,75,?
0,0,0,0,9,4583,0.161867,1,0.067427,32,?
0,0,2,0,9,0,1715,0,0.802457,77,?
0,0,1,0,9,?,1202,0,0,67,?
0,0,1,0,18,?,2261,0,0.065223,63,?
2,0,2,0,17,9416,0.576935,0,0.45113,62,?
3,0,2,0,7,1600,1.102436,1,0.763256,49,?
4,0,0,0,5,4166,0.140389,1,1.287356,34,?
1,0,0,0,5,1000,0,0,0,34,?
0,3,2,1,4,2700,0.543132,2,0.979673,43,?
1,0,1,1,5,4300,0.499884,4,0.774472,47,?
0,0,1,0,4,?,1116,0,0.11464,37,?
0,0,2,0,4,?,4181,0,0,57,?
0,0,1,0,15,6666,0.678116,0,0.04117,59,?
0,0,0,0,5,3360,0.116929,0,0.972056,27,?
1,0,2,0,7,58333,0.13085,0,1,41,?
0,0,0,0,0,?,31,0,1,38,?
2,0,8,0,17,12585,0.838948,0,0.34136,47,?
1,0,0,0,4,2800,0.107105,1,0.007293,34,?
0,0,2,0,9,?,3243,0,0.218399,59,?
1,0,2,0,5,3361,0.385485,2,0.956088,49,?
1,1,8,0,17,11200,1.408892,3,1.07189,53,?
?,0,0,0,0,?,0,0,1,60,?
0,0,0,0,4,2626,0.226494,0,0.462812,29,?
0,0,3,0,9,7583,0.428402,0,0.352624,57,?
1,0,1,0,13,10445,0.218361,0,0,58,?
0,0,0,0,5,5900,0.077445,0,0.445141,26,?
0,0,1,0,7,4106,0.368882,0,0.011457,58,?
1,0,1,0,7,7600,0.342981,0,0.372074,47,?
?,98,0,98,0,?,0,98,1,24,?
1,0,1,0,5,6000,0.228462,0,0.018141,58,?
0,98,0,98,0,2400,0,98,1,62,?
1,0,3,0,18,18000,0.290095,0,0.484017,61,?
0,0,2,0,5,2733,0.680322,0,0,42,?
0,0,1,0,8,7288,0.373851,1,0.532716,61,?
0,0,0,0,8,5000,0.187562,1,0.728409,64,?
0,0,0,0,3,820,0.025579,0,0,24,?
2,0,2,0,7,5416,0.28429,0,0.000622,51,?
1,0,1,0,5,7075,0.723855,0,0.037899,42,?
0,0,1,0,6,4384,0.18016,1,0.004827,48,?
3,0,1,0,11,4749,0.222105,0,0.017893,57,?
0,0,0,0,8,600,0.515807,0,0.021786,75,?
0,0,0,0,6,3484,0.004878,0,0.024023,92,?
0,0,2,0,11,?,4428,0,0.268661,40,?
2,0,0,0,6,2008,0.308113,0,0.181893,37,?
3,0,0,0,3,2244,0.208909,1,0.900042,47,?
0,0,0,0,5,?,0,1,0,78,?
0,0,1,0,5,4200,0.271364,0,0,32,?
0,0,1,0,7,6100,0.288149,0,0.03157,51,?
0,0,2,0,10,10500,0.222074,0,0.26643,53,?
0,0,0,0,5,9455,0.074662,0,0.752301,41,?
0,0,1,0,11,4882,0.616834,0,0.297931,44,?
0,0,1,0,10,82000,0.0375,0,0.055274,66,?
2,0,1,0,8,4868,0.737934,0,0.203065,37,?
0,0,0,0,8,2600,0.180315,0,0,55,?
0,0,0,0,9,2218,0.038756,0,0.138909,27,?
0,0,1,0,10,4411,0.399592,4,0.27903,37,?
1,0,1,0,10,5418,0.7852,0,0.629804,35,?
0,0,2,0,12,9125,0.293009,2,0.007953,75,?
3,0,0,0,9,7690,0.107918,2,0.498598,43,?
1,0,1,0,17,13640,0.414706,1,0.090217,62,?
0,0,1,0,11,6556,0.453104,0,0.869042,62,?
1,0,1,0,5,4583,0.295375,0,0.051726,46,?
0,0,5,0,10,?,8371,0,0.763357,75,?
2,0,1,0,20,12333,0.234474,0,0.115603,64,?
0,0,1,0,4,?,2510,0,1,67,?
2,0,1,0,11,4113,0.966456,0,0.635139,50,?
1,0,4,0,18,13186,0.596421,0,0.084896,59,?
0,0,1,0,9,7000,0.170119,0,0.17209,48,?
0,0,1,0,7,7500,0.149047,0,0.034151,61,?
0,0,2,0,4,?,6838,0,0.424159,56,?
1,1,0,0,4,3614,0.012172,0,0.226935,24,?
1,0,1,0,6,4700,0.564773,0,0.792938,37,?
1,0,2,0,8,16000,0.225798,1,0.088875,68,?
1,0,0,0,5,8650,0.081956,0,0.196666,36,?
0,0,1,0,9,15333,0.19897,0,0.020151,66,?
1,0,1,0,5,17250,0.311344,0,0.95487,45,?
1,0,0,1,6,4000,0.028743,1,1,28,?
0,0,0,1,6,2055,0.202335,0,0,67,?
0,0,1,0,9,6245,0.054755,0,0.025357,65,?
0,0,0,0,4,?,5,0,0.005483,79,?
2,0,2,0,7,3500,0.861754,0,0.392974,50,?
2,0,3,0,11,7000,0.760606,0,0.474858,46,?
0,0,0,0,6,?,47,0,0.014349,81,?
0,0,1,0,9,1660,0.754967,0,0.028967,46,?
0,0,0,0,1,?,42,0,1,63,?
0,0,0,0,6,2856,0.00245,0,0.004542,48,?
0,0,2,0,8,9250,0.482542,0,0.239549,34,?
4,0,4,0,8,10139,0.558777,0,0.070286,48,?
0,0,1,0,3,3000,0.23059,0,0.051774,32,?
0,0,1,0,10,1300,0.764028,0,0.834585,74,?
0,1,0,1,6,1520,0.613412,1,1.112299,48,?
5,0,2,0,16,13800,0.306355,1,0.374336,59,?
2,0,2,0,7,25000,0.203552,0,0.309796,42,?
5,0,0,0,0,4600,0.026951,0,1,50,?
3,0,0,0,4,36516,0.012542,0,429,55,?
1,0,1,0,7,7500,0.198374,0,0.021913,48,?
0,0,2,0,16,6599,0.350758,1,0.403232,54,?
0,0,1,0,7,4666,0.428541,0,0.578997,55,?
3,0,3,0,15,5550,0.695911,0,0.169578,52,?
